series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
openrouter.classifications.task,task:agent:multi_step_planning/model:openai/gpt-5.6-luna-20260709,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.06,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:openai/gpt-5.6-luna-20260709,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.076,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:openai/gpt-5.6-sol-20260709,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.033,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:openai/gpt-5.6-sol-20260709,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.023,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:stealth/ox-alpha,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.136,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:stealth/ox-alpha,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.08,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:tencent/hy3-20260706,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.045,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:tencent/hy3-20260706,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.041,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:xiaomi/mimo-v2.5-20260422,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.059,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:xiaomi/mimo-v2.5-20260422,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.04,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:z-ai/glm-5.3-flash-20260826,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.105,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:multi_step_planning/model:z-ai/glm-5.3-flash-20260826,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.079,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,category_token_share,0.035,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,category_usage_share,0.053,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,token_share,0.012,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,usage_share,0.007,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch/model:deepseek/deepseek-v4-flash-20260423,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.066,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch/model:deepseek/deepseek-v4-flash-20260423,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.068,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch/model:deepseek/deepseek-v4-flash-20260731,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_token_share,0.168,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
openrouter.classifications.task,task:agent:tool_dispatch/model:deepseek/deepseek-v4-flash-20260731,2026-08-31T00:00:00Z,2026-09-01T14:48:23Z,tag_usage_share,0.141,share,openrouter.classifications.task,raw/openrouter.classifications.task/2026/09/20260901T144823Z-3e39cf29aaa6.json,1
